id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CI230302,Gohitafla,Gohitafla,gohitafla-ci230302,CI230302,7.53,-5.819
CI230303,Iriéfla,Iriéfla,irifla-ci230303,CI230303,7.688,-5.826
CI230304,Kanzra,Kanzra,kanzra-ci230304,CI230304,7.318,-6.278
CI230305,Maminigui,Maminigui,maminigui-ci230305,CI230305,7.358,-5.885
CI230306,Voueboufla,Voueboufla,voueboufla-ci230306,CI230306,7.657,-5.954
CI230307,Zanzra,Zanzra,zanzra-ci230307,CI230307,7.503,-6.224
CI230301,Zuénoula,Zuénoula,zunoula-ci230301,CI230301,7.42,-6.069
