id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CI110201,Botro,Botro,botro-ci110201,CI110201,7.871,-5.327
CI110202,Diabo,Diabo,diabo-ci110202,CI110202,7.841,-5.163
CI110203,Krofoinsou,Krofoinsou,krofoinsou-ci110203,CI110203,8.034,-5.297
CI110204,Languibonou,Languibonou,languibonou-ci110204,CI110204,7.706,-5.27
