id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CI160101,Bangolo,Bangolo,bangolo-ci160101,CI160101,7.016,-7.479
CI160102,Béoué-Zibiao,Béoué-Zibiao,bou-zibiao-ci160102,CI160102,7.162,-7.389
CI160103,Bléniméouin,Bléniméouin,blnimouin-ci160103,CI160103,7.122,-7.167
CI160104,Diéouzon,Diéouzon,diouzon-ci160104,CI160104,7.156,-7.297
CI160105,Gohouo-Zagna,Gohouo-Zagna,gohouo-zagna-ci160105,CI160105,7.03,-7.345
CI160106,Guinglo-Tahouaké,Guinglo-Tahouaké,guinglo-tahouak-ci160106,CI160106,7.013,-7.172
CI160107,Kahin-Zarabaon,Kahin-Zarabaon,kahin-zarabaon-ci160107,CI160107,6.919,-7.731
CI160108,Zéo,Zéo,zo-ci160108,CI160108,7.122,-7.468
CI160109,Zou,Zou,zou-ci160109,CI160109,7.019,-7.864
