id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CI300101,Aboisso,Aboisso,aboisso-ci300101,CI300101,5.493,-3.216
CI300102,Adaou,Adaou,adaou-ci300102,CI300102,5.457,-3.4
CI300103,Adjouan,Adjouan,adjouan-ci300103,CI300103,5.274,-3.07
CI300104,Ayamé,Ayamé,ayam-ci300104,CI300104,5.622,-3.166
CI300105,Bianouan,Bianouan,bianouan-ci300105,CI300105,6.063,-3.16
CI300106,Kouakro,Kouakro,kouakro-ci300106,CI300106,5.475,-2.871
CI300107,Maféré,Maféré,mafr-ci300107,CI300107,5.488,-3.022
CI300108,Yaou,Yaou,yaou-ci300108,CI300108,5.791,-3.231
